instruction,input,output,source_file,language
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",لقد كنت أواجه مشاعر الغضب والحزن والإحباط أثناء محاولتي التعامل مع توزيع ممتلكات والدتي الراحلة. أصبحت الحالة أكثر تعقيدًا بسبب تغير الديناميكيات العائلية وتورط الأزواج. يرغب أخي في إقامة بيع في المرآب، لكن لكل شخص وجهات نظره وارتباطاته العاطفية بمقتنيات التركة. لقد واجهت صعوبة كبيرة في التعامل مع هذه المسألة، خاصةً بعد أن أخذت أختي بعض الأغراض الشخصية قبل أن نبدأ حتى في مناقشة التركة. أشعر بأنني ضائع ولا أعرف كيف أمضي قدمًا.,"أشعر حقًا بمدى صعوبة الوضع الذي تمر به، خصوصًا عندما يتعلق الأمر بممتلكات والدتك الراحلة، وهذا بالطبع يحمل عبئًا عاطفيًا كبيرًا. تقديرك لمشاعرك من الغضب والحزن والإحباط هو أمر طبيعي تمامًا في مثل هذه الظروف المعقدة، حيث تتداخل المشاعر الشخصية مع القرارات العملية والعائلية. من الواضح أن تغير الديناميكيات العائلية وتورط الأزواج أضاف طبقة من التعقيد، مما يجعل التواصل والتفاهم بينكم أكثر تحديًا.

في مثل هذه الحالات، قد يساعد أن تحاولوا جميعًا الجلوس معًا في وقت هادئ للتحدث بصراحة عن مشاعركم واحتياجاتكم والتوصل إلى اتفاق مشترك بشأن كيفية التعامل مع التركة. قد يكون من المفيد أيضًا إشراك طرف محايد، كمستشار عائلي أو وسيط، ليساعد على تسهيل الحوار ويضمن أن تُحترم وجهات نظر الجميع. من المهم أن تشعر بأن صوتك مسموع وأن تُعطى مساحة للتعبير عن مشاعرك دون خوف من النزاع.

أما بالنسبة للأغراض التي أخذتها أختك، فمن الطبيعي أن يكون هناك توتر في هذه المرحلة، وينصح بمحاولة التعامل مع الموضوع بهدوء، مع التأكيد على أهمية التفاهم والاحترام المتبادل لتجنب تفاقم الخلافات.

لا تتردد في البحث عن دعم نفسي لك، سواء عبر التحدث مع أصدقاء مقربين أو متخصص نفسي، فهذا قد يساعدك على التعامل مع مشاعرك بشكل أفضل ويمنحك القوة للمضي قدمًا.

إذا أردت، يمكنني أيضًا مساعدتك في وضع بعض الخطوات العملية لاستعادة التواصل وتحقيق التفاهم الأسري في هذه المرحلة الصعبة.

<evaluate>{""Active Listening"":9, ""Empathy & Validation"":10, ""Safety & Trustworthiness"":9, ""Open-mindedness & Non-judgment"":10, ""Clarity & Encouragement"":9, ""Boundaries & Ethical"":9, ""Holistic Approach"":9, ""Explaination for Scoring"":""الرد يظهر استيعابًا عميقًا لمشاعر المستخدم وظروفه، ويعبر عن تعاطف قوي مع الموقف. تم تقديم نصائح واضحة ومحفزة دون إصدار أحكام، مع اقتراح إشراك طرف محايد ودعم نفسي مما يعكس مقاربة شمولية. تم الحفاظ على حدود الدور مع تشجيع البحث عن مساعدة متخصصة. الرد واضح ومنسق جيدًا مع مراعاة السلامة والثقة.""} </evaluate>",Interview_Data_1K_arabic.csv,Arabic
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",我一直嘗試不同嘅策略去應對自己嘅情緒，特別係喺工作時間。其中一個策略係深呼吸同寫日記。不過，我發現喺屋企練習呢啲活動比喺工作時更加困難。,"你好，聽到你努力嘗試用深呼吸同寫日記去管理工作期間嘅情緒，真係好值得讚賞。其實好多時候，喺屋企練習呢啲活動會覺得更加困難，可能係因為屋企環境嘅干擾多，或者你喺工作時比較容易有結構同安排，可以幫助你更集中注意力。

如果你喺屋企練習時覺得困難，或許可以試下以下幾個方法：
1. 搵一個相對安靜同舒適嘅角落，避免太多人或嘈雜嘅環境。
2. 設定固定嘅時間，例如早上起身或者睡覺前，將深呼吸同寫日記變成日常嘅一部分。
3. 喺工作期間想練習時，可以用短暫嘅時間，例如五分鐘嘅深呼吸，呢啲短時間嘅練習都可以幫助你穩定情緒。

另外，如果你發現自己好難做到，或者情緒持續影響你嘅生活，不妨考慮同心理健康專業人士傾下，佢哋可以提供更多個人化嘅支援同技巧。

你已經做得好好，繼續保持呢個努力，慢慢嘗試不同方法，睇下邊啲最適合你。加油！

<evaluate>{""Active Listening"":9,""Empathy & Validation"":9,""Safety & Trustworthiness"":9,""Open-mindedness & Non-judgment"":9,""Clarity & Encouragement"":9,""Boundaries & Ethical"":9,""Holistic Approach"":8,""Explaination for Scoring"":""回應中展現咗對用戶情緒管理嘅關注，並且理解用戶面對屋企同工作環境嘅挑戰，顯示良好嘅聆聽能力。用詞貼心同埋肯定用戶努力，表達出同理心同埋對用戶經歷嘅認同。提供嘅建議安全且務實，有助用戶改善情緒管理，並建議尋求專業協助，符合道德界線。整體回應清晰、鼓勵性強，且涵蓋咗環境因素同個人實踐，顯示全方位嘅考慮。整體表現穩定，故評分均較高。""} </evaluate>",Interview_Data_1K_cantonese.csv,Cantonese
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",最近我感觉与家人非常疏远。我的父母和兄弟姐妹都搬走了，我已经独自生活多年了。我觉得没有他们，我失去了自我。我尝试过联系他们，但似乎没有人有时间或精力理会我。我开始觉得自己不重要，仿佛自己毫无价值。我甚至想过结束一切，但我知道我不能那样对我的女儿。我只是想感觉自己属于某个地方，感觉自己有存在的意义。,"您好，感谢您愿意分享您的感受。您现在感到与家人疏远，孤独感很强烈，这种感觉确实非常痛苦，尤其是在您尝试去联系他们但未能得到回应的时候。这种被忽视和失落感很容易让人怀疑自我价值，甚至产生绝望的念头。您能意识到这些情绪，并且因为女儿而坚持下来，说明您内心有很强的责任感和爱，这也是您珍贵的力量源泉。

孤独和与亲人的疏离是很多人都会经历的挑战，但这并不代表您不重要或没有价值。您的存在对您的女儿来说非常重要，也一定有许多其他的关系和机会可以帮助您找到归属感，比如朋友、支持团体或者社区活动。如果您感到难以承受，建议您可以考虑寻求专业的心理咨询师帮助，和他们一起探索您的情绪，寻找支持和应对的方法。

请您记住，您的感受是真实且重要的，您并不孤单，有很多人愿意帮助您。您可以一步步尝试重新建立联系或者开拓新的社交圈，也可以通过表达自己的感受来减轻内心的压力。照顾好自己，也为自己创造一个温暖的环境，是非常重要的。

如果您有自我伤害的念头，请务必尽快和身边的信任人士沟通，或者联系专业的心理健康服务。您的安全和健康是首要的。希望您能感受到温暖与支持，慢慢找到属于自己的幸福和意义。

如果您愿意，我可以为您提供一些具体的建议和资源，帮助您一步步走出目前的困境。

<evaluate>{""Active Listening"":9, ""Empathy & Validation"":10, ""Safety & Trustworthiness"":10, ""Open-mindedness & Non-judgment"":10, ""Clarity & Encouragement"":9, ""Boundaries & Ethical"":10, ""Holistic Approach"":9, ""Explaination for Scoring"": ""回答充分体现了对用户情况的理解和情感的共鸣，给予了安全和专业的建议，同时鼓励用户寻求专业帮助，语气温暖、无偏见，内容清晰具体，涵盖了情感和实际行动建议，适合用户情境。""} </evaluate>",Interview_Data_1K_mandarin.csv,Mandarin
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",لقد كنت أعاني مع جهاز توقف التنفس أثناء النوم الخاص بي لسنوات عديدة. لقد امتلكته لمدة ست سنوات أو ربما حتى ثماني سنوات، لكنني كنت أستخدمه بشكل متقطع فقط. خلال جائحة كوفيد، اضطررت إلى التوقف عن ارتدائه عندما كنت أعتني بوالدي. لم أكن أستطيع سماعه إذا كنت أرتدي القناع، وكنت بحاجة إلى أن أكون متيقظًا لاحتياجاته. توفي والدي في يونيو 2021، وبعد ذلك بوقت قصير، بدأ زوجي في الرعاية التلطيفية. لم أستطع تركه وحده، وعدم اليقين بشأن حالته جعل من الصعب عليّ النوم. كنت أشعر بالقلق من أنني قد أحتاج إلى الاستيقاظ عدة مرات في الليل لمساعدته، وهذا جعل نومي أسوأ.,"أشعر بأنك مررت بفترة صعبة جداً، خاصة مع تداخل عدة ضغوط كبيرة في حياتك مثل مرض ووفاة والدك، ورعاية زوجك في الرعاية التلطيفية، مع تحديات استخدام جهاز توقف التنفس أثناء النوم. من الطبيعي جداً أن يؤثر هذا الكم من التوتر والقلق على نومك، وأن تجد صعوبة في المحافظة على روتين استخدام الجهاز بشكل منتظم.

جهاز توقف التنفس أثناء النوم مهم جداً لتحسين جودة نومك وصحتك بشكل عام، لذا إذا كان بإمكانك إعادة استخدامه بانتظام، فقد يساعدك ذلك على النوم بشكل أفضل واستعادة بعض الطاقة. من المهم أيضاً أن تهتمي بنفسك أثناء هذه الفترات الصعبة. هل فكرتِ في التحدث مع مختص صحي أو استشاري نفسي يمكنه تقديم دعم إضافي لمساعدتك على التعامل مع القلق والحزن؟

تذكري أن الاعتناء بنفسك ليس أنانية، بل هو أمر ضروري حتى تكوني قادرة على رعاية من تحبينين. يمكنك محاولة وضع جدول نوم مرن، واستخدام تقنيات الاسترخاء قبل النوم، وربما طلب دعم من الأصدقاء أو العائلة. إذا استمرت الصعوبات، الاستشارة مع طبيب متخصص في اضطرابات النوم يمكن أن توفر لك حلولًا مخصصة.

إذا شعرتِ بأي وقت أن الأمور أصبحت ثقيلة جداً، لا تترددي في طلب الدعم المهني، فهناك دائماً من يمكنه مساعدتك على تجاوز هذه المرحلة.

أنا هنا لدعمك، وأقدر شجاعتك في مشاركة هذه التفاصيل المهمة عن حياتك.

<evaluate>{""Active Listening"":9, ""Empathy & Validation"":10, ""Safety & Trustworthiness"":9, ""Open-mindedness & Non-judgment"":10, ""Clarity & Encouragement"":9, ""Boundaries & Ethical"":9, ""Holistic Approach"":9, ""Explaination for Scoring"": ""تم التركيز على فهم الموقف بدقة من خلال إعادة صياغة مشاعر المستخدم وتحدياته، مما يعكس استماعًا نشطًا عاليًا. أظهرت الإجابة تعاطفًا قويًا مع ظروفه، مع التأكيد على شرعية مشاعره وأهمية العناية بالنفس، مما يعزز الدعم النفسي. تم تقديم نصائح آمنة وموثوقة بخصوص استخدام الجهاز والرعاية الذاتية، مع تشجيع طلب الدعم المهني عند الحاجة. الإجابة خالية من الأحكام ومفتوحة، وتحافظ على وضوح اللغة والتحفيز، مع توضيح حدود المساعدة وتوجيه نحو الدعم المهني، مما يدل على موقف أخلاقي جيد. الجانب الشمولي مغطى من حيث العواطف، الجوانب الصحية، والدعم الاجتماعي.""} </evaluate>",Interview_Data_1K_arabic.csv,Arabic
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",لقد جربت اليقظة الذهنية من قبل، لكنني أجد صعوبة في التركيز على تنفسي عندما يكون ذهني مشغولًا جدًا بمطالب عملي وحياتي الشخصية. أشعر بالذنب لأخذ وقت لنفسي عندما يكون هناك الكثير من الأمور التي يجب القيام بها.,"شكرًا لمشاركتك هذه المشاعر والتجارب. من الطبيعي جدًا أن تجد صعوبة في التركيز على اليقظة الذهنية عندما يكون ذهنك مشغولًا بمطالب العمل والحياة الشخصية، فهذا شعور يمر به الكثيرون. الشعور بالذنب لأخذ وقت لنفسك هو أمر شائع، لكنه مهم أن تدرك أن العناية بنفسك ليست رفاهية بل ضرورة؛ لأنها تساعدك على تجديد طاقتك وتحسين قدرتك على التعامل مع الضغوط.

يمكن أن تبدأ بخطوات بسيطة مثل تخصيص دقائق قليلة يوميًا لممارسة التنفس العميق أو اليقظة الذهنية، حتى لو لم تكن لفترات طويلة. حاول أن تعطي نفسك الإذن بأن تأخذ هذا الوقت كجزء من روتين العناية بنفسك، وليس كمسؤولية إضافية. قد يساعدك أيضًا تذكير نفسك بأن الاهتمام بذاتك يعزز من قدرتك على إنجاز مهامك بشكل أفضل وأكثر تركيزًا.

إذا شعرت أن الأفكار تشتتك، يمكن توجيه انتباهك بلطف إلى التنفس دون الحكم على نفسك، فهذا جزء من تدريب اليقظة الذهنية. وفي حال استمرت الصعوبات والشعور بالذنب، قد يكون من المفيد التحدث مع مختص نفسي يساعدك على إيجاد استراتيجيات ملائمة لحالتك.

أنت تقوم بخطوة مهمة بملاحظتك لهذه المشاعر ومحاولتك التعامل معها، وهذا مؤشر جيد على وعيك واهتمامك بصحتك النفسية.

<evaluate>{
  ""Active Listening"": 9,
  ""Empathy & Validation"": 9,
  ""Safety & Trustworthiness"": 10,
  ""Open-mindedness & Non-judgment"": 10,
  ""Clarity & Encouragement"": 9,
  ""Boundaries & Ethical"": 8,
  ""Holistic Approach"": 8,
  ""Explaination for Scoring"": ""تم التركيز بشكل واضح على مشاعر المستخدم وصعوباته مع اليقظة الذهنية مع تقديم تعاطف وتشجيع. تم تقديم نصائح بسيطة وواضحة مع تأكيد أهمية العناية بالنفس دون لوم. تم توضيح أن الاستشارة ليست بديلًا عن المساعدة المهنية مع تشجيع التواصل مع مختص إذا استمرت الصعوبات. تم تناول الجانب النفسي والعاطفي مع اعتبار السياق الشخصي للضغط.""
} </evaluate>",Interview_Data_1K_arabic.csv,Arabic
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",我感到無助，無法支持我哥哥，他因為我哋媽媽嘅病情同埋我哋姐姐嘅離世而深受影響。他哋嘅痛苦同折磨幾乎令我難以承受。我嘗試陪伴佢，聆聽佢嘅心聲，做佢可以依靠嘅肩膀，但佢嘅抑鬱令我難以以有意義嘅方式幫助佢。我感到被困喺呢個悲傷同絕望嘅循環中，唔知點樣可以擺脫。,"你好，聽到你而家感到咁無助，真係好心痛。面對家人嘅病痛同失去親人，無論係你哥哥定係你自己，都係一條好艱難嘅路。你願意陪伴你哥哥，聆聽佢嘅心聲，已經好有愛心同力量，呢啲支持係非常珍貴嘅。不過，你講到佢嘅抑鬱好似令你感到無助，甚至覺得難以幫到佢，呢啲感受都好正常，因為當身邊嘅人深陷痛苦時，我哋有時都會感到無力。

你可以試下同你哥哥一齊尋求專業心理支援，例如心理輔導或者精神科醫生，佢哋可以提供專業嘅治療同支援，幫你哥哥走出抑鬱嘅陰霾。你自己嘅情緒同壓力亦都好重要，試下搵時間照顧自己，搵人傾訴你嘅感受，或者加入支援小組，呢啲都可以幫你減輕負擔。

請記得，你唔係孤單，你嘅努力好重要，但同時亦要接受需要專業幫助嘅現實。繼續保持同哥哥嘅聯繫，俾佢感受到你嘅支持，同時要記得照顧自己。無論點，你嘅感受都係值得重視同被理解。

如果你覺得情況好嚴重或者有自傷自殺嘅念頭，請盡快搵專業人士幫助或者聯絡緊急熱線，安全係最緊要。

希望你同你哥哥都可以逐步找到平衡同出路，記住你嘅愛同陪伴已經係一種力量。

<evaluate>{""Active Listening"":9,""Empathy & Validation"":10,""Safety & Trustworthiness"":9,""Open-mindedness & Non-judgment"":10,""Clarity & Encouragement"":9,""Boundaries & Ethical"":9,""Holistic Approach"":9,""Explaination for Scoring"":""此回答充分反映了用戶的情感狀態與困難，顯示出高度的同理心與理解，並有清楚的建議包括尋求專業幫助和自我照顧，確保用戶及其家人安全。語氣尊重且無偏見，鼓勵用戶繼續支持哥哥同時照顧自己。回答中明確指出此為資訊性建議，並強調專業協助的重要性，整體全面且清晰。""} </evaluate>",Interview_Data_1K_cantonese.csv,Cantonese
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",كنت أعتاد أن أقلق بشأن سلامة والدتي عندما كانت تتجول في الليل. كانت حالتها، التي تميزت بنوبات من الارتباك وفقدان الذاكرة، مصدر قلق دائم لي. كان الخوف من ضياعها أو إيذاء نفسها يجعلني متوترًا، خاصة خلال الليل.,"أفهم تمامًا مدى صعوبة القلق الذي تشعر به بشأن سلامة والدتك، خاصةً مع حالتها التي تتضمن نوبات من الارتباك وفقدان الذاكرة. من الطبيعي أن تشعر بالتوتر والخوف عندما تكون والدتك تتجول في الليل، خاصة وأن مثل هذه الحالات قد تزيد من مخاطر الضياع أو التعرض للأذى.

من المهم أن تحاول إيجاد طرق تساعدك على إدارة هذا القلق وتحافظ على سلامة والدتك في نفس الوقت. على سبيل المثال، يمكنك التفكير في استخدام أجهزة مراقبة أو تنبيه تساعدك على معرفة مكانها أو حالتها في الوقت الحقيقي، أو محاولة تنظيم بيئة المنزل لتكون أكثر أمانًا وتقلل من فرص تعرضها للخطر. كذلك، يمكن الاستعانة برعاية طبية متخصصة أو استشارة طبيب مختص في الأمراض العصبية أو النفسية لتقييم الحالة بشكل دوري.

أريد أن أشجعك على الاعتناء بنفسك أيضًا، لأن القلق المستمر قد يؤثر على صحتك النفسية والجسدية. قد يكون من المفيد التحدث مع مستشار أو معالج نفسي لمساعدتك على التعامل مع المشاعر الصعبة التي تمر بها.

إذا شعرت في أي وقت أن القلق كان كبيرًا جدًا أو يؤثر على حياتك اليومية بشكل سلبي، لا تتردد في طلب المساعدة من المختصين. أنت تقوم بعمل رائع في العناية بوالدتك، ومن المهم أن تهتم بنفسك أيضًا.

هل ترغب في التحدث أكثر عن الطرق التي يمكن أن تساعدك في التعامل مع هذا القلق؟ أنا هنا للاستماع ودعمك.

<evaluate>{""Active Listening"":9,""Empathy & Validation"":10,""Safety & Trustworthiness"":9,""Open-mindedness & Non-judgment"":10,""Clarity & Encouragement"":9,""Boundaries & Ethical"":9,""Holistic Approach"":9,""Explaination for Scoring"":""The response demonstrates strong active listening by accurately reflecting the user's concerns. It shows high empathy and validation by acknowledging the user's feelings and struggles. Safety is prioritized through practical suggestions and reassurance. The answer is open-minded and non-judgmental, respecting the situation. Clarity is maintained with clear advice and encouragement. Boundaries are respected by suggesting professional help and clarifying the informational nature. A holistic approach is taken by addressing both practical concerns and emotional well-being.""} </evaluate>",Interview_Data_1K_arabic.csv,Arabic
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",多年来，我一直在与睡眠呼吸暂停机作斗争。我已经拥有它六年，甚至可能八年，但我只是间歇性地使用它。在新冠疫情期间，当我照顾父亲时，我不得不停止使用它。如果戴着面罩，我听不到他的声音，而我需要保持警觉以满足他的需求。我的父亲于2021年6月去世，不久之后，我的丈夫进入了姑息治疗。我不能让他独自一人，他的病情不确定让我难以入睡。我担心自己是否需要在夜间多次起床帮助他，这使我的睡眠状况更加恶化。,"首先，我非常理解您在这段时间经历的巨大压力和挑战。长时间与睡眠呼吸暂停机斗争本身就很不容易，再加上您在照顾两位亲人时面临的情感和身体负担，确实让人感到极度疲惫和焦虑。您提到在父亲去世以及丈夫接受姑息治疗期间，您不得不暂停使用呼吸机，并且难以入睡，这种情况在极度紧张和悲伤的环境中是非常常见的。

睡眠呼吸暂停如果不规律使用，可能会导致日间疲劳、注意力不集中，甚至加重心血管问题。但考虑到您当时需要随时照顾亲人，保持警觉性，您的选择也是可以理解的。现在您丈夫的病情仍然让您担忧，睡眠质量持续受到影响，您可能会感到身心俱疲。

为了改善您的睡眠状况，您可以尝试以下几点：
1. 在可能的情况下，尽量规律地使用呼吸机，哪怕只是部分时间，也有助于减轻症状。
2. 尽量寻求家人或朋友的帮助，分担夜间照顾的责任，给自己一些休息时间。
3. 在白天适当休息，进行放松训练，缓解紧张情绪。
4. 如果条件允许，考虑与医生或睡眠专家沟通，探讨是否有其他辅助治疗方法。
5. 您也可以寻求心理支持，帮助您应对失去亲人和照顾重病家属带来的情绪压力。

请记住，您并不是孤单面对这些困难，照顾自己的健康同样重要。适当的休息和情绪支持能够帮助您更好地照顾家人。若您感觉压力过大或情绪低落，建议您尽快联系专业心理咨询师或医生，共同制定适合您的支持方案。

希望这些建议能对您有所帮助，也祝愿您和您的家人都能找到更多的平静与支持。

<evaluate>{""Active Listening"":9,""Empathy & Validation"":10,""Safety & Trustworthiness"":9,""Open-mindedness & Non-judgment"":10,""Clarity & Encouragement"":9,""Boundaries & Ethical"":9,""Holistic Approach"":9,""Explaination for Scoring"":""本回答充分体现了对用户情境的理解和同理心，尊重用户的选择，提供了切实可行的建议，并提醒用户在必要时寻求专业帮助。语言清晰，鼓励用户积极面对困境。整体回答全面且符合伦理规范，因此给出较高分数。""} </evaluate>",Interview_Data_1K_mandarin.csv,Mandarin
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ","Tôi đã gặp khó khăn trong việc chăm sóc vợ tôi, người đang chịu đựng một căn bệnh làm suy nhược cơ thể. Tình trạng của cô ấy khiến những việc đơn giản như di chuyển hay cho ăn trở nên vô cùng khó khăn. Tôi cảm thấy bất lực và tội lỗi khi không thể cung cấp cho cô ấy sự chăm sóc cần thiết, đặc biệt là trong việc quản lý cơn đau của cô ấy.","Tôi rất đồng cảm với những khó khăn mà anh đang trải qua khi chăm sóc cho vợ mình trong tình trạng sức khỏe như vậy. Việc phải đối mặt với căn bệnh làm suy nhược cơ thể của người thân yêu là một thử thách lớn, và cảm giác bất lực hay tội lỗi là điều hoàn toàn dễ hiểu khi anh muốn làm tất cả những gì tốt nhất cho cô ấy nhưng lại gặp giới hạn. 

Điều quan trọng là anh cần biết rằng việc chăm sóc một người bệnh nặng không phải lúc nào cũng dễ dàng, và anh không đơn độc trong hành trình này. Có thể anh cần sự hỗ trợ từ các chuyên gia y tế, như bác sĩ, y tá hoặc nhân viên chăm sóc sức khỏe tại nhà, để giúp quản lý cơn đau và các vấn đề khác một cách hiệu quả hơn. Ngoài ra, anh cũng nên dành thời gian chăm sóc bản thân mình, vì chỉ khi anh khỏe mạnh và có năng lượng thì mới có thể chăm sóc tốt cho vợ.

Nếu có thể, anh hãy tìm những nhóm hỗ trợ cho người chăm sóc bệnh nhân để chia sẻ cảm xúc và nhận được sự hỗ trợ tinh thần từ những người cũng đang trải qua hoàn cảnh tương tự. Đừng ngần ngại tìm kiếm sự giúp đỡ, vì việc này không làm giảm đi tình yêu và sự quan tâm của anh dành cho vợ mà ngược lại, nó giúp anh duy trì được sức khỏe và tinh thần để đồng hành lâu dài cùng cô ấy.

Nếu cảm thấy quá tải hoặc căng thẳng, anh cũng có thể cân nhắc gặp chuyên gia tư vấn tâm lý để được hỗ trợ về mặt cảm xúc và học cách quản lý những cảm xúc tiêu cực như bất lực và tội lỗi.

Tôi hy vọng anh sẽ tìm thấy sự hỗ trợ cần thiết để cùng vợ vượt qua giai đoạn khó khăn này. Anh đã làm rất tốt khi nhận thức được những cảm xúc và khó khăn của mình, đó là bước quan trọng đầu tiên để tìm ra giải pháp.

Nếu anh muốn, tôi luôn sẵn sàng lắng nghe và giúp anh tìm hiểu thêm về các nguồn hỗ trợ phù hợp.

<evaluate>{""Active Listening"":9,""Empathy & Validation"":10,""Safety & Trustworthiness"":10,""Open-mindedness & Non-judgment"":10,""Clarity & Encouragement"":9,""Boundaries & Ethical"":9,""Holistic Approach"":9,""Explaination for Scoring"":""Câu trả lời thể hiện sự lắng nghe kỹ lưỡng khi phản hồi đúng trọng tâm khó khăn của người dùng, đồng thời truyền tải sự cảm thông sâu sắc và thấu hiểu cảm xúc của anh ấy. Người trả lời nhấn mạnh tầm quan trọng của việc tìm kiếm sự hỗ trợ chuyên môn và chăm sóc bản thân, đảm bảo an toàn và đáng tin cậy. Nội dung không có định kiến hay phán xét, được trình bày rõ ràng, có tính khích lệ và đề cập đến các khía cạnh cảm xúc, sức khỏe và xã hội trong việc chăm sóc bệnh nhân. Tuy nhiên, có thể tăng cường thông tin cụ thể hơn về nguồn hỗ trợ địa phương hoặc chiến lược cụ thể để đạt điểm tối đa.""} </evaluate>",Interview_Data_1K_vietnamese.csv,Vietnamese
"You are a helpful mental health counselling assistant, please answer the mental health questions based on the patient's description. 
The assistant gives helpful, comprehensive, and appropriate answers to the user's questions. ",我感到无助，无法支持我的哥哥，他因母亲的病情和我们姐姐的去世而深受影响。他们的痛苦和折磨几乎让我难以承受。我试图陪伴他，倾听他的心声，成为他可以依靠的肩膀，但他的抑郁使我难以以有意义的方式帮助他。我感到被困在这悲伤和绝望的循环中，不知道如何摆脱它。,"首先，非常感谢你愿意分享你的感受和你对哥哥的关心。你正处在一个非常艰难的境地，面对母亲的病情和姐姐的去世，这些重大损失给你和你哥哥都带来了巨大的痛苦。你感到无助和困惑，是完全可以理解的，因为面对亲人的抑郁和悲伤时，许多人都会感到无力。

你已经在尽力陪伴他，倾听他的心声，这本身就是非常重要和有价值的支持。请记住，作为他的亲人，你的陪伴和关心是宝贵的，但你并不是专业的心理医生，也不必承担所有支持他的责任。适当的专业帮助对他来说可能是必要的，比如寻求心理咨询师或精神科医生的帮助。

同时，也要关注自己的情绪和心理健康。你也可以考虑找心理咨询师倾诉，帮助你理清思绪，获得应对压力的策略。你的感受同样重要，不要忽视自己需要支持。

你们都身处悲伤的循环中，慢慢地寻找适合的帮助和方法，会让你们逐渐走出困境。保持耐心，给予自己和哥哥时间。你已经展现了极大的爱和责任感，这非常难能可贵。

如果有任何紧急情况，如哥哥出现自伤或者自杀的念头，请务必立即联系专业机构或紧急求助热线。

你并不孤单，有许多人愿意帮助你们。照顾好自己，也帮助哥哥寻求专业支持，是你现在最重要的任务。

希望这些建议对你有所帮助，如果你需要进一步的支持或想继续交流，请随时告诉我。

<evaluate>{""Active Listening"":9, ""Empathy & Validation"":9, ""Safety & Trustworthiness"":10, ""Open-mindedness & Non-judgment"":10, ""Clarity & Encouragement"":9, ""Boundaries & Ethical"":10, ""Holistic Approach"":9, ""Explaination for Scoring"":""回答中体现了对用户感受的充分理解和同理心，建议专业帮助以保证安全与合适的支持，语言中无偏见且表达尊重，内容清晰并给予鼓励，同时强调了角色边界，兼顾了情绪和实际支持的多方面，略有提升空间在于进一步细化应对策略和资源推荐。""} </evaluate>",Interview_Data_1K_mandarin.csv,Mandarin
